,date,tenkensen,kijunsen,spanA,spanB,chiku,kijunAndSpanBCross,tenkensenAndkijunsen,priceAndABSpan,tenkensenAndPriceWithKijunsen,sAAndB
2580,1972-05-24,1,1,1,1,1.0,1,1,1,1,1
2581,1972-05-25,1,1,1,1,1.0,1,1,1,1,1
2582,1972-05-26,1,1,1,1,1.0,1,1,1,1,1
2583,1972-05-30,1,1,1,1,1.0,1,1,1,1,1
2584,1972-05-31,1,1,1,1,1.0,1,1,1,1,1
2585,1972-06-01,1,1,1,1,1.0,1,1,1,1,1
2586,1972-06-02,0,1,1,1,1.0,1,1,1,0,1
2587,1972-06-05,0,1,1,1,1.0,1,1,1,0,1
2588,1972-06-06,0,1,1,1,1.0,1,1,1,0,1
2589,1972-06-07,0,1,1,1,1.0,1,1,1,0,1
2590,1972-06-08,0,1,1,1,1.0,1,1,1,0,1
2591,1972-06-09,0,0,1,1,1.0,1,1,1,0,1
2592,1972-06-12,0,0,1,1,1.0,1,1,1,0,1
2593,1972-06-13,0,1,1,1,1.0,1,1,1,0,1
2594,1972-06-14,1,1,1,1,1.0,1,1,1,1,1
2595,1972-06-15,1,1,1,1,1.0,1,1,1,1,1
2596,1972-06-16,1,1,1,1,1.0,1,1,1,1,1
2597,1972-06-19,1,1,1,1,1.0,1,1,1,1,1
2598,1972-06-20,1,1,1,1,1.0,1,1,1,1,1
2599,1972-06-21,1,1,1,1,1.0,1,1,1,1,1
2600,1972-06-22,1,1,1,1,1.0,1,1,1,1,1
2601,1972-06-23,1,1,1,1,1.0,1,1,1,1,1
2602,1972-06-26,0,0,1,1,0.0,1,0,1,0,1
2603,1972-06-27,0,0,1,1,0.0,1,1,1,0,1
2604,1972-06-28,0,0,1,1,0.0,1,1,1,0,1
2605,1972-06-29,0,0,1,1,1.0,1,0,1,0,1
2606,1972-06-30,0,0,1,1,1.0,1,0,1,0,1
2607,1972-07-03,1,0,1,1,0.0,1,0,1,0,1
2608,1972-07-05,1,1,1,1,0.0,1,0,1,0,1
2609,1972-07-06,1,1,1,1,1.0,1,1,1,1,1
2610,1972-07-07,1,1,1,1,0.0,1,1,1,1,1
2611,1972-07-10,1,1,1,1,0.0,1,1,1,1,1
2612,1972-07-11,1,1,1,1,0.0,1,1,1,1,1
2613,1972-07-12,0,0,1,1,0.0,1,1,1,0,1
2614,1972-07-13,0,0,0,1,0.0,1,1,0,0,1
2615,1972-07-14,0,0,0,1,0.0,1,1,0,0,1
2616,1972-07-17,0,0,0,1,1.0,1,1,0,0,1
2617,1972-07-18,0,0,0,1,1.0,1,0,0,0,1
2618,1972-07-19,0,0,0,1,1.0,1,0,0,0,1
2619,1972-07-20,0,0,0,1,1.0,1,0,0,0,1
2620,1972-07-21,1,1,1,1,0.0,1,0,1,0,1
2621,1972-07-24,1,1,1,1,1.0,1,0,1,0,1
2622,1972-07-25,1,1,1,1,1.0,1,0,1,0,1
2623,1972-07-26,1,1,1,1,1.0,1,0,1,0,1
2624,1972-07-27,1,1,1,1,1.0,1,0,1,0,1
2625,1972-07-28,1,1,1,1,1.0,1,0,1,0,1
2626,1972-07-31,1,1,1,1,1.0,1,0,1,0,1
2627,1972-08-01,1,1,1,1,1.0,1,1,1,1,1
2628,1972-08-02,1,1,1,1,1.0,1,1,1,1,1
2629,1972-08-03,1,1,1,1,1.0,1,1,1,1,1
2630,1972-08-04,1,1,1,1,1.0,1,1,1,1,1
2631,1972-08-07,1,1,1,1,1.0,1,1,1,1,1
2632,1972-08-08,1,1,1,1,1.0,1,1,1,1,1
2633,1972-08-09,1,1,1,1,1.0,1,1,1,1,1
2634,1972-08-10,1,1,1,1,1.0,1,1,1,1,1
2635,1972-08-11,1,1,1,1,1.0,1,1,1,1,1
2636,1972-08-14,1,1,1,1,1.0,1,1,1,1,1
2637,1972-08-15,1,1,1,1,1.0,1,1,1,1,1
2638,1972-08-16,0,1,1,1,1.0,1,1,1,0,1
2639,1972-08-17,0,1,1,1,1.0,1,1,1,0,1
2640,1972-08-18,0,1,1,1,1.0,1,1,1,0,1
2641,1972-08-21,0,1,1,1,1.0,1,1,1,0,1
2642,1972-08-22,0,1,1,1,1.0,1,1,1,0,1
2643,1972-08-23,0,1,1,1,1.0,1,1,1,0,1
2644,1972-08-24,0,1,1,1,1.0,1,1,1,0,1
2645,1972-08-25,0,1,1,1,1.0,1,1,1,0,1
2646,1972-08-28,0,0,1,1,1.0,1,1,1,0,1
2647,1972-08-29,0,1,1,1,1.0,1,1,1,0,1
2648,1972-08-30,0,0,1,1,1.0,1,1,1,0,1
2649,1972-08-31,0,1,1,1,1.0,1,1,1,0,1
2650,1972-09-01,0,0,1,1,1.0,1,0,1,0,1
2651,1972-09-05,0,0,1,1,0.0,1,0,1,0,1
2652,1972-09-06,0,0,1,1,0.0,1,0,1,0,1
2653,1972-09-07,0,0,1,1,0.0,1,0,1,0,1
2654,1972-09-08,0,0,1,1,0.0,1,0,1,0,1
2655,1972-09-11,0,0,1,1,0.0,1,0,1,0,1
2656,1972-09-12,0,0,1,1,0.0,1,0,1,0,1
2657,1972-09-13,0,0,0,1,0.0,1,0,0,0,1
2658,1972-09-14,0,0,1,1,0.0,1,0,1,0,1
2659,1972-09-15,0,0,0,0,0.0,1,0,0,0,1
2660,1972-09-18,0,0,0,0,0.0,1,0,0,0,1
2661,1972-09-19,0,0,0,0,0.0,1,0,0,0,1
2662,1972-09-20,1,0,0,0,0.0,1,0,0,0,1
2663,1972-09-21,1,0,0,0,0.0,1,0,0,0,1
2664,1972-09-22,1,0,0,0,0.0,1,0,0,0,1
2665,1972-09-25,1,0,0,0,0.0,1,0,0,0,1
2666,1972-09-26,1,0,0,0,0.0,1,0,0,0,1
2667,1972-09-27,1,0,0,1,0.0,1,0,0,0,1
2668,1972-09-28,1,0,0,0,0.0,1,0,0,0,1
2669,1972-09-29,1,1,0,1,0.0,0,0,0,0,1
2670,1972-10-02,1,1,0,1,0.0,0,0,0,0,1
2671,1972-10-03,1,1,0,1,0.0,0,0,0,0,1
2672,1972-10-04,1,0,0,0,0.0,0,0,0,0,1
2673,1972-10-05,0,0,0,0,0.0,0,0,0,0,1
2674,1972-10-06,1,1,0,0,0.0,0,0,0,0,1
2675,1972-10-09,0,0,0,0,0.0,0,0,0,0,1
2676,1972-10-10,0,0,0,0,0.0,0,0,0,0,1
2677,1972-10-11,0,0,0,0,0.0,0,0,0,0,1
2678,1972-10-12,0,0,0,0,0.0,0,0,0,0,1
2679,1972-10-13,0,0,0,0,0.0,0,0,0,0,1
2680,1972-10-16,0,0,0,0,0.0,0,0,0,0,1
2681,1972-10-17,0,0,0,0,0.0,0,0,0,0,1
2682,1972-10-18,0,0,0,0,0.0,0,0,0,0,1
2683,1972-10-19,0,0,0,0,0.0,0,0,0,0,1
2684,1972-10-20,1,1,0,0,0.0,0,0,0,0,1
2685,1972-10-23,1,1,0,0,0.0,0,0,0,0,1
2686,1972-10-24,1,1,0,0,0.0,0,0,0,0,1
2687,1972-10-25,1,0,0,0,0.0,0,0,0,0,1
2688,1972-10-26,1,0,0,0,0.0,0,0,0,0,1
2689,1972-10-27,1,0,0,0,0.0,0,0,0,0,1
2690,1972-10-30,1,0,0,0,0.0,0,0,0,0,0
2691,1972-10-31,1,1,0,0,0.0,0,0,0,0,0
2692,1972-11-01,1,1,0,0,0.0,0,0,0,0,0
2693,1972-11-02,1,1,0,0,0.0,0,1,0,1,0
2694,1972-11-03,1,1,0,0,0.0,0,1,0,1,0
2695,1972-11-06,0,0,0,0,0.0,0,0,0,0,0
2696,1972-11-08,0,0,0,0,0.0,0,0,0,0,0
2697,1972-11-09,0,0,0,0,0.0,0,0,0,0,0
2698,1972-11-10,0,0,0,0,0.0,0,0,0,0,0
2699,1972-11-13,0,0,0,0,0.0,0,0,0,0,0
2700,1972-11-14,1,1,0,0,0.0,0,0,0,0,0
2701,1972-11-15,1,0,0,0,0.0,0,0,0,0,0
2702,1972-11-16,1,1,0,0,0.0,0,0,0,0,0
2703,1972-11-17,1,1,0,0,0.0,0,0,0,0,0
2704,1972-11-20,1,1,0,0,1.0,0,0,0,0,0
2705,1972-11-21,1,1,0,0,1.0,0,0,0,0,0
2706,1972-11-22,1,1,0,0,1.0,0,1,0,1,0
2707,1972-11-24,1,1,0,0,1.0,0,1,0,1,0
2708,1972-11-27,1,1,0,0,1.0,0,1,0,1,0
2709,1972-11-28,0,1,0,0,1.0,0,1,0,0,0
2710,1972-11-29,0,1,1,0,1.0,0,1,0,0,0
2711,1972-11-30,1,1,1,0,1.0,0,1,0,1,0
2712,1972-12-01,1,1,1,1,1.0,0,1,1,1,0
2713,1972-12-04,1,1,1,1,1.0,0,1,1,1,0
2714,1972-12-05,1,1,1,1,1.0,0,1,1,1,0
2715,1972-12-06,1,1,1,1,1.0,0,1,1,1,0
2716,1972-12-07,1,1,1,1,1.0,0,1,1,1,0
2717,1972-12-08,1,1,1,1,1.0,0,1,1,1,0
2718,1972-12-11,1,1,1,1,1.0,0,1,1,1,0
2719,1972-12-12,1,1,1,1,1.0,0,1,1,1,0
2720,1972-12-13,1,1,1,1,1.0,0,1,1,1,0
2721,1972-12-14,0,1,1,1,1.0,0,1,1,0,0
2722,1972-12-15,0,1,1,1,1.0,0,1,1,0,0
2723,1972-12-18,0,1,1,1,1.0,0,1,1,0,0
2724,1972-12-19,0,1,1,0,1.0,0,1,0,0,0
2725,1972-12-20,0,1,1,0,1.0,0,1,0,0,0
2726,1972-12-21,0,0,1,0,1.0,0,1,0,0,0
2727,1972-12-22,0,1,1,0,1.0,0,1,0,0,0
2728,1972-12-26,0,1,1,1,1.0,0,1,1,0,0
2729,1972-12-27,1,1,1,1,1.0,1,1,1,1,0
2730,1972-12-29,1,1,1,1,1.0,1,1,1,1,0
2731,1973-01-02,1,1,1,1,1.0,1,1,1,1,0
2732,1973-01-03,1,1,1,1,1.0,1,1,1,1,0
2733,1973-01-04,1,1,1,1,1.0,1,1,1,1,0
2734,1973-01-05,1,1,1,1,1.0,1,1,1,1,0
2735,1973-01-08,1,1,1,1,1.0,1,1,1,1,0
2736,1973-01-09,1,1,1,1,1.0,1,1,1,1,0
2737,1973-01-10,1,1,1,1,1.0,1,1,1,1,0
2738,1973-01-11,1,1,1,1,1.0,1,1,1,1,0
2739,1973-01-12,1,1,1,1,1.0,1,1,1,1,0
2740,1973-01-15,1,1,1,1,1.0,1,1,1,1,0
2741,1973-01-16,1,1,1,1,1.0,1,1,1,1,1
2742,1973-01-17,1,1,1,1,1.0,1,1,1,1,1
2743,1973-01-18,1,1,1,1,1.0,1,1,1,1,1
2744,1973-01-19,1,1,1,1,1.0,1,1,1,1,1
2745,1973-01-22,1,1,1,1,1.0,1,1,1,1,1
2746,1973-01-23,1,1,1,1,1.0,1,1,1,1,1
2747,1973-01-24,1,1,1,1,1.0,1,1,1,1,1
2748,1973-01-26,1,1,1,1,1.0,1,1,1,1,1
2749,1973-01-29,1,1,1,1,1.0,1,1,1,1,1
2750,1973-01-30,1,1,1,1,1.0,1,1,1,1,1
2751,1973-01-31,1,1,1,1,1.0,1,1,1,1,1
2752,1973-02-01,0,1,1,1,1.0,1,1,1,0,1
2753,1973-02-02,0,1,1,1,1.0,1,1,1,0,1
2754,1973-02-05,0,1,1,1,1.0,1,1,1,0,1
2755,1973-02-06,1,1,1,1,1.0,1,1,1,1,1
2756,1973-02-07,1,1,1,1,1.0,1,1,1,1,1
2757,1973-02-08,1,1,1,1,1.0,1,1,1,1,1
2758,1973-02-09,1,1,1,1,1.0,1,1,1,1,1
2759,1973-02-12,1,1,1,1,1.0,1,1,1,1,1
2760,1973-02-13,1,1,1,1,1.0,1,1,1,1,1
2761,1973-02-14,1,1,1,1,1.0,1,1,1,1,1
2762,1973-02-15,0,1,1,1,1.0,1,1,1,0,1
2763,1973-02-16,0,1,1,1,1.0,1,1,1,0,1
2764,1973-02-20,1,1,1,1,1.0,1,1,1,1,1
2765,1973-02-21,0,1,1,1,1.0,1,1,1,0,1
2766,1973-02-22,0,1,1,1,1.0,1,1,1,0,1
2767,1973-02-23,0,0,1,1,1.0,1,1,1,0,1
2768,1973-02-26,0,0,1,1,1.0,1,1,1,0,1
2769,1973-02-27,0,0,1,1,1.0,1,1,1,0,1
2770,1973-02-28,0,0,1,1,0.0,1,0,1,0,1
2771,1973-03-01,0,0,1,1,1.0,1,0,1,0,1
2772,1973-03-02,1,1,1,1,0.0,1,0,1,0,1
2773,1973-03-05,1,1,1,1,1.0,1,0,1,0,1
2774,1973-03-06,1,0,1,1,1.0,1,0,1,0,1
2775,1973-03-07,1,1,1,1,1.0,1,0,1,0,1
2776,1973-03-08,1,1,1,1,1.0,1,0,1,0,1
2777,1973-03-09,1,1,1,1,1.0,1,0,1,0,1
2778,1973-03-12,1,1,1,1,1.0,1,0,1,0,1
2779,1973-03-13,1,1,1,1,1.0,1,0,1,0,1
2780,1973-03-14,1,1,1,1,1.0,1,0,1,0,1
2781,1973-03-15,1,1,1,1,0.0,1,0,1,0,1
2782,1973-03-16,1,1,1,1,0.0,1,1,1,1,1
2783,1973-03-19,0,1,1,1,0.0,1,1,1,0,1
2784,1973-03-20,0,1,1,1,0.0,1,1,1,0,1
2785,1973-03-21,0,0,1,1,0.0,1,1,1,0,1
2786,1973-03-22,0,0,0,1,0.0,1,0,0,0,1
2787,1973-03-23,0,0,0,1,0.0,1,0,0,0,1
2788,1973-03-26,0,0,1,1,0.0,1,0,1,0,1
2789,1973-03-27,1,0,1,1,0.0,1,0,1,0,1
2790,1973-03-28,0,0,0,1,0.0,1,0,0,0,1
2791,1973-03-29,1,1,1,1,0.0,1,0,1,0,1
2792,1973-03-30,1,0,0,1,0.0,1,0,0,0,1
2793,1973-04-02,0,0,0,1,0.0,1,0,0,0,1
2794,1973-04-03,0,0,0,1,0.0,1,0,0,0,1
2795,1973-04-04,0,0,0,1,1.0,1,0,0,0,1
2796,1973-04-05,0,0,0,1,0.0,1,0,0,0,1
2797,1973-04-06,0,0,0,1,1.0,1,0,0,0,1
2798,1973-04-09,0,0,0,1,0.0,1,0,0,0,1
2799,1973-04-10,1,1,0,1,0.0,1,0,0,0,1
2800,1973-04-11,1,0,0,1,0.0,1,0,0,0,1
2801,1973-04-12,1,0,0,1,0.0,1,0,0,0,1
2802,1973-04-13,1,0,0,1,0.0,1,0,0,0,1
2803,1973-04-16,0,0,0,1,0.0,1,0,0,0,1
2804,1973-04-17,0,0,0,1,0.0,1,0,0,0,1
2805,1973-04-18,1,0,0,1,0.0,1,0,0,0,1
2806,1973-04-19,1,0,0,1,0.0,1,0,0,0,1
2807,1973-04-23,0,0,0,1,0.0,1,0,0,0,1
2808,1973-04-24,0,0,0,0,0.0,1,0,0,0,1
2809,1973-04-25,0,0,0,0,0.0,1,0,0,0,1
2810,1973-04-26,0,0,0,0,0.0,1,0,0,0,1
2811,1973-04-27,0,0,0,0,0.0,1,0,0,0,1
2812,1973-04-30,0,0,0,0,0.0,1,0,0,0,1
2813,1973-05-01,0,0,0,0,0.0,1,0,0,0,1
2814,1973-05-02,0,0,0,0,0.0,1,0,0,0,1
2815,1973-05-03,1,1,0,1,0.0,0,0,0,0,1
2816,1973-05-04,1,1,0,1,0.0,0,0,0,0,1
2817,1973-05-07,1,0,0,0,0.0,0,0,0,0,1
2818,1973-05-08,1,1,0,0,0.0,0,0,0,0,1
2819,1973-05-09,1,0,0,0,0.0,0,0,0,0,1
2820,1973-05-10,0,0,0,0,0.0,0,0,0,0,1
2821,1973-05-11,0,0,0,0,0.0,0,0,0,0,1
2822,1973-05-14,0,0,0,0,0.0,0,0,0,0,1
2823,1973-05-15,0,0,0,0,0.0,0,0,0,0,0
2824,1973-05-16,0,0,0,0,0.0,0,0,0,0,0
2825,1973-05-17,0,0,0,0,0.0,0,0,0,0,0
2826,1973-05-18,0,0,0,0,0.0,0,0,0,0,0
2827,1973-05-21,0,0,0,0,0.0,0,0,0,0,0
2828,1973-05-22,0,0,0,0,0.0,0,0,0,0,0
2829,1973-05-23,0,0,0,0,0.0,0,0,0,0,0
2830,1973-05-24,1,0,0,0,0.0,0,0,0,0,0
2831,1973-05-25,1,1,0,0,0.0,0,0,0,0,0
2832,1973-05-29,1,0,0,0,0.0,0,0,0,0,0
2833,1973-05-30,1,0,0,0,0.0,0,0,0,0,0
2834,1973-05-31,0,0,0,0,0.0,0,0,0,0,0
2835,1973-06-01,0,0,0,0,0.0,0,0,0,0,0
2836,1973-06-04,0,0,0,0,0.0,0,0,0,0,0
2837,1973-06-05,0,0,0,0,0.0,0,0,0,0,0
2838,1973-06-06,0,0,0,0,1.0,0,0,0,0,0
2839,1973-06-07,1,0,0,0,0.0,0,0,0,0,0
2840,1973-06-08,1,1,0,0,0.0,0,0,0,0,0
2841,1973-06-11,1,1,0,0,0.0,0,0,0,0,0
2842,1973-06-12,1,1,0,0,0.0,0,0,0,0,0
2843,1973-06-13,1,1,0,0,0.0,0,0,0,0,0
2844,1973-06-14,1,0,0,0,0.0,0,0,0,0,0
2845,1973-06-15,0,0,0,0,0.0,0,0,0,0,0
2846,1973-06-18,0,0,0,0,0.0,0,0,0,0,0
2847,1973-06-19,0,0,0,0,0.0,0,1,0,0,0
2848,1973-06-20,0,0,0,0,0.0,0,1,0,0,0
2849,1973-06-21,0,0,0,0,0.0,0,1,0,0,0
2850,1973-06-22,0,0,0,0,0.0,0,1,0,0,0
2851,1973-06-25,0,0,0,0,0.0,0,1,0,0,0
2852,1973-06-26,0,0,0,0,0.0,0,1,0,0,0
2853,1973-06-27,0,0,0,0,0.0,0,0,0,0,0
2854,1973-06-28,1,1,0,0,0.0,0,0,0,0,0
2855,1973-06-29,1,0,0,0,0.0,0,0,0,0,0
2856,1973-07-02,0,0,0,0,0.0,0,0,0,0,0
2857,1973-07-03,0,0,0,0,0.0,0,0,0,0,0
2858,1973-07-05,0,0,0,0,0.0,0,0,0,0,0
2859,1973-07-06,0,0,0,0,0.0,0,0,0,0,0
2860,1973-07-09,0,0,0,0,0.0,0,0,0,0,0
2861,1973-07-10,1,0,0,0,1.0,0,0,0,0,0
2862,1973-07-11,1,1,0,0,1.0,0,0,0,0,0
2863,1973-07-12,1,0,0,0,0.0,0,0,0,0,0
2864,1973-07-13,1,0,0,0,0.0,0,0,0,0,0
2865,1973-07-16,1,1,0,0,0.0,0,0,0,0,0
2866,1973-07-17,1,0,0,0,0.0,0,0,0,0,0
2867,1973-07-18,1,0,0,0,0.0,0,0,0,0,0
2868,1973-07-19,1,1,0,0,0.0,0,0,0,0,0
2869,1973-07-20,1,1,0,0,0.0,0,0,0,0,0
2870,1973-07-23,0,0,0,0,0.0,0,0,0,0,0
2871,1973-07-24,0,0,0,0,1.0,0,0,0,0,0
2872,1973-07-25,1,1,0,0,1.0,0,1,0,1,0
2873,1973-07-26,1,1,0,0,0.0,0,1,0,1,0
2874,1973-07-27,1,1,0,0,0.0,0,1,0,1,0
2875,1973-07-30,1,1,0,0,0.0,0,1,0,1,0
2876,1973-07-31,0,1,0,0,0.0,0,1,0,0,0
2877,1973-08-01,0,1,0,0,0.0,0,1,0,0,0
2878,1973-08-02,0,1,0,0,0.0,0,1,0,0,0
2879,1973-08-03,0,1,0,0,0.0,0,1,0,0,0
2880,1973-08-06,0,1,0,0,0.0,0,1,0,0,0
2881,1973-08-07,0,0,0,0,0.0,0,1,0,0,0
2882,1973-08-08,0,0,0,0,0.0,0,1,0,0,0
2883,1973-08-09,0,0,0,0,1.0,0,1,0,0,0
2884,1973-08-10,0,0,0,0,1.0,0,1,0,0,0
2885,1973-08-13,0,0,0,0,1.0,0,1,0,0,0
2886,1973-08-14,0,0,0,0,0.0,0,0,0,0,0
2887,1973-08-15,0,0,0,0,0.0,0,0,0,0,0
2888,1973-08-16,0,0,0,0,0.0,0,0,0,0,0
2889,1973-08-17,0,0,0,0,0.0,0,0,0,0,0
2890,1973-08-20,0,0,0,0,0.0,0,0,0,0,0
2891,1973-08-21,0,0,0,0,0.0,0,0,0,0,0
2892,1973-08-22,0,0,0,0,0.0,0,0,0,0,0
2893,1973-08-23,0,0,0,0,0.0,0,0,0,0,0
2894,1973-08-24,0,0,0,0,0.0,0,0,0,0,0
2895,1973-08-27,1,0,0,0,0.0,0,0,0,0,0
2896,1973-08-28,1,0,0,0,0.0,0,0,0,0,0
2897,1973-08-29,1,0,0,0,0.0,0,0,0,0,0
2898,1973-08-30,1,0,0,0,0.0,0,0,0,0,0
2899,1973-08-31,0,0,0,0,0.0,0,0,0,0,0
2900,1973-09-04,0,0,0,0,0.0,0,0,0,0,0
2901,1973-09-05,0,0,0,0,0.0,0,0,0,0,0
2902,1973-09-06,0,0,0,0,0.0,0,0,0,0,0
2903,1973-09-07,0,0,0,0,0.0,0,0,0,0,0
2904,1973-09-10,0,0,0,0,0.0,0,0,0,0,0
2905,1973-09-11,0,0,0,0,0.0,0,0,0,0,0
2906,1973-09-12,0,0,0,0,0.0,0,0,0,0,0
2907,1973-09-13,0,0,0,0,0.0,0,0,0,0,0
2908,1973-09-14,1,0,0,0,0.0,0,0,0,0,0
2909,1973-09-17,0,0,0,0,0.0,0,0,0,0,0
2910,1973-09-18,0,0,0,0,0.0,0,0,0,0,0
2911,1973-09-19,0,0,0,0,0.0,0,0,0,0,0
2912,1973-09-20,0,0,0,0,0.0,0,0,0,0,0
2913,1973-09-21,0,0,0,0,0.0,0,0,0,0,0
2914,1973-09-24,0,0,0,0,0.0,0,0,0,0,0
2915,1973-09-25,0,0,0,0,0.0,0,0,0,0,0
2916,1973-09-26,0,0,0,0,0.0,0,0,0,0,0
2917,1973-09-27,0,0,0,0,0.0,0,0,0,0,0
2918,1973-09-28,0,0,0,0,0.0,0,0,0,0,0
2919,1973-10-01,0,0,0,0,0.0,0,0,0,0,0
2920,1973-10-02,0,0,0,0,0.0,0,0,0,0,0
2921,1973-10-03,0,0,0,0,0.0,0,0,0,0,0
2922,1973-10-04,0,0,0,0,0.0,0,0,0,0,0
2923,1973-10-05,1,0,0,0,0.0,0,0,0,0,0
2924,1973-10-08,1,0,0,0,0.0,0,0,0,0,0
2925,1973-10-09,1,0,0,0,0.0,0,0,0,0,0
2926,1973-10-10,1,0,0,0,0.0,0,0,0,0,0
2927,1973-10-11,1,1,0,0,0.0,0,0,0,0,0
2928,1973-10-12,1,1,0,0,0.0,0,0,0,0,0
2929,1973-10-15,1,1,0,0,0.0,0,0,0,0,0
2930,1973-10-16,1,1,0,0,0.0,0,0,0,0,0
2931,1973-10-17,1,1,0,0,0.0,0,0,0,0,0
2932,1973-10-18,1,1,0,0,0.0,0,1,0,1,0
2933,1973-10-19,1,1,0,0,0.0,0,1,0,1,0
2934,1973-10-22,1,1,0,0,0.0,0,1,0,1,0
2935,1973-10-23,1,1,0,0,1.0,0,1,0,1,0
2936,1973-10-24,1,1,0,0,1.0,0,1,0,1,0
2937,1973-10-25,1,1,0,0,1.0,0,1,0,1,0
2938,1973-10-26,1,1,0,0,1.0,0,1,0,1,0
2939,1973-10-29,0,1,0,0,1.0,0,1,0,0,0
2940,1973-10-30,0,1,0,0,1.0,0,1,0,0,0
2941,1973-10-31,0,1,1,0,1.0,0,1,0,0,0
2942,1973-11-01,0,1,1,0,1.0,0,1,0,0,0
2943,1973-11-02,0,1,1,0,1.0,0,1,0,0,0
2944,1973-11-05,0,1,1,0,1.0,0,1,0,0,0
2945,1973-11-06,0,1,0,0,1.0,0,1,0,0,0
2946,1973-11-07,0,1,1,0,1.0,0,1,0,0,0
2947,1973-11-08,0,1,1,0,1.0,0,1,0,0,0
2948,1973-11-09,0,1,1,0,1.0,0,1,0,0,0
2949,1973-11-12,1,1,1,0,1.0,0,1,0,1,0
2950,1973-11-13,1,1,1,1,1.0,0,1,1,1,0
2951,1973-11-14,1,1,1,1,1.0,0,1,1,1,0
2952,1973-11-15,0,1,1,0,1.0,0,1,0,0,0
2953,1973-11-16,1,1,1,1,0.0,0,1,1,1,0
2954,1973-11-19,0,0,1,0,0.0,0,1,0,0,0
2955,1973-11-20,0,0,1,0,0.0,0,0,0,0,0
2956,1973-11-21,0,0,1,0,0.0,0,0,0,0,0
2957,1973-11-23,0,0,1,0,0.0,0,0,0,0,0
2958,1973-11-26,0,0,0,0,0.0,0,0,0,0,0
2959,1973-11-27,0,0,0,0,0.0,0,0,0,0,0
2960,1973-11-28,0,0,1,0,0.0,0,0,0,0,0
2961,1973-11-29,0,0,0,0,0.0,0,0,0,0,0
2962,1973-11-30,0,0,0,0,0.0,0,0,0,0,0
2963,1973-12-03,0,0,0,0,0.0,0,0,0,0,0
2964,1973-12-04,0,0,0,0,0.0,0,0,0,0,0
2965,1973-12-05,0,0,0,0,0.0,0,0,0,0,0
2966,1973-12-06,0,0,0,0,0.0,0,0,0,0,0
2967,1973-12-07,1,0,0,0,0.0,0,0,0,0,0
2968,1973-12-10,1,0,0,0,0.0,0,0,0,0,0
2969,1973-12-11,0,0,0,0,0.0,0,0,0,0,0
2970,1973-12-12,0,0,0,0,0.0,0,0,0,0,0
2971,1973-12-13,0,0,0,0,0.0,0,0,0,0,1
2972,1973-12-14,0,0,0,0,0.0,0,0,0,0,1
2973,1973-12-17,0,0,0,0,0.0,0,0,0,0,1
2974,1973-12-18,0,0,0,0,0.0,0,0,0,0,1
2975,1973-12-19,0,0,0,0,0.0,0,0,0,0,1
2976,1973-12-20,0,0,0,0,0.0,0,0,0,0,1
2977,1973-12-21,0,0,0,0,0.0,0,0,0,0,1
2978,1973-12-24,0,0,0,0,0.0,0,0,0,0,1
2979,1973-12-26,1,0,0,0,0.0,0,0,0,0,0
2980,1973-12-27,1,0,0,0,0.0,0,0,0,0,1
2981,1973-12-28,1,0,0,0,0.0,0,0,0,0,1
2982,1973-12-31,1,0,0,0,0.0,0,0,0,0,1
2983,1974-01-02,0,0,0,0,0.0,0,0,0,0,1
2984,1974-01-03,0,0,0,0,0.0,0,0,0,0,1
2985,1974-01-04,0,0,0,0,0.0,0,0,0,0,1
2986,1974-01-07,0,0,0,0,0.0,0,0,0,0,1
2987,1974-01-08,0,0,0,0,0.0,0,0,0,0,1
2988,1974-01-09,0,0,0,0,0.0,0,0,0,0,1
2989,1974-01-10,0,0,0,0,0.0,0,0,0,0,1
2990,1974-01-11,0,0,0,0,0.0,0,0,0,0,1
2991,1974-01-14,0,0,0,0,0.0,0,0,0,0,1
2992,1974-01-15,1,0,0,0,0.0,0,0,0,0,1
2993,1974-01-16,1,0,0,0,0.0,0,0,0,0,1
2994,1974-01-17,1,1,0,0,0.0,0,0,0,0,0
2995,1974-01-18,1,0,0,0,0.0,0,0,0,0,0
2996,1974-01-21,1,0,0,0,0.0,0,0,0,0,0
2997,1974-01-22,1,1,0,0,0.0,0,0,0,0,0
2998,1974-01-23,1,1,0,0,0.0,0,0,0,0,0
2999,1974-01-24,1,1,0,0,1.0,0,1,0,1,0
3000,1974-01-25,1,1,0,0,0.0,0,1,0,1,0
3001,1974-01-28,1,1,0,0,0.0,0,1,0,1,0
3002,1974-01-29,0,1,0,0,0.0,0,1,0,0,0
3003,1974-01-30,1,1,0,0,0.0,0,1,0,1,0
3004,1974-01-31,1,1,0,0,0.0,0,1,0,1,0
3005,1974-02-01,0,1,0,0,0.0,0,1,0,0,0
3006,1974-02-04,0,0,0,0,0.0,0,1,0,0,0
3007,1974-02-05,0,0,0,0,0.0,0,1,0,0,0
3008,1974-02-06,0,0,0,0,0.0,0,1,0,0,0
3009,1974-02-07,0,0,0,0,0.0,0,1,0,0,0
3010,1974-02-08,0,0,0,0,0.0,0,1,0,0,0
3011,1974-02-11,0,0,0,0,1.0,0,0,0,0,0
3012,1974-02-12,0,0,0,0,1.0,0,0,0,0,0
3013,1974-02-13,0,0,0,0,1.0,0,0,0,0,0
